Date,Open,High,Low,Close,Adj Close,Volume
2015-11-09,7113.500000,7120.120117,6851.399902,6897.770020,6895.996582,114500
2015-11-16,6830.779785,6932.810059,6715.919922,6932.810059,6931.027832,210200
2015-11-23,6927.740234,7084.259766,6920.109863,6927.069824,6925.289063,147600
2015-11-30,6918.549805,7062.629883,6910.279785,6921.930176,6920.150879,75000
2015-12-07,6930.379883,6976.439941,6708.029785,6735.009766,6733.278320,116500
2015-12-14,6692.299805,6939.450195,6610.819824,6867.069824,6865.304688,95500
2015-12-21,6865.149902,7022.879883,6822.290039,7002.419922,7000.619629,55200
2015-12-28,6880.310059,6991.009766,6880.310059,6952.080078,6950.292969,83900
2016-01-04,6954.270020,6957.240234,6555.450195,6575.430176,6573.739746,133300
2016-01-11,6523.279785,6523.279785,6288.259766,6449.500000,6447.841797,106300
2016-01-18,6327.700195,6376.250000,6084.279785,6208.049805,6206.454102,283200
2016-01-25,6299.600098,6687.620117,6258.879883,6687.620117,6685.900879,240000
2016-02-01,6705.520020,6769.080078,6521.200195,6765.129883,6763.390625,212000
2016-02-08,6723.200195,6723.200195,6550.120117,6654.450195,6652.739746,142931200
2016-02-15,6684.540039,6848.870117,6680.620117,6792.060059,6790.313965,178800
2016-02-22,6792.540039,6829.120117,6713.810059,6771.299805,6769.559082,215700
2016-02-29,6777.049805,6988.680176,6661.680176,6899.069824,6897.296387,126300
2016-03-07,6949.200195,7119.859863,6840.049805,7098.640137,7096.815430,168200
2016-03-14,7161.089844,7318.490234,7065.390137,7306.740234,7304.861816,703000
2016-03-21,7346.759766,7412.330078,7262.689941,7360.049805,7358.157715,423100
2016-03-28,7355.589844,7362.600098,7205.620117,7245.129883,7243.267578,601200
2016-04-04,7245.700195,7302.620117,7171.129883,7247.200195,7245.336914,484500
2016-04-11,7252.009766,7374.959961,7252.009766,7321.299805,7319.417480,606800
2016-04-18,7313.580078,7313.580078,7183.279785,7255.390137,7253.524902,516900
2016-04-25,7260.040039,7267.439941,7122.759766,7159.290039,7157.449707,524400
2016-05-02,7106.350098,7124.259766,6961.649902,6991.870117,6990.072754,563900
2016-05-09,6966.350098,7517.950195,6941.419922,7436.790039,7434.878418,945400
2016-05-16,7382.430176,7568.819824,7295.279785,7299.029785,7297.153320,817400
2016-05-23,7320.649902,7466.720215,7304.560059,7411.680176,7409.774902,481300
2016-05-30,7409.009766,7553.600098,7401.600098,7514.220215,7512.288574,717000
2016-06-06,7549.870117,7792.339844,7509.939941,7509.939941,7508.009277,711000
2016-06-13,7510.310059,7656.330078,7407.220215,7622.069824,7620.110352,624800
2016-06-20,7632.100098,7813.580078,7538.180176,7629.720215,7627.758789,874100
2016-06-27,7571.330078,7980.750000,7488.509766,7830.350098,7828.336914,822800
2016-07-04,7856.669922,7910.879883,7748.870117,7771.520020,7769.521973,624700
2016-07-11,7830.500000,8037.410156,7827.509766,8030.060059,8027.995605,1053600
2016-07-18,8024.479980,8118.439941,7969.350098,8025.350098,8023.287109,635200
2016-07-25,8065.540039,8114.339844,7963.109863,7963.109863,7961.062988,615100
2016-08-01,8006.720215,8078.979980,7848.729980,7970.350098,7968.301270,557300
2016-08-08,7990.149902,8064.020020,7932.879883,7955.859863,7953.814453,862700
2016-08-15,7949.640137,8002.279785,7894.560059,7930.750000,7928.711426,801400
2016-08-22,7938.609863,7981.209961,7804.279785,7845.490234,7843.473145,724500
2016-08-29,7863.149902,7863.149902,7646.299805,7807.419922,7805.412598,807400
2016-09-05,7780.140137,7807.930176,7536.069824,7581.790039,7579.840820,827800
2016-09-12,7569.990234,7708.419922,7493.640137,7553.759766,7551.817871,598500
2016-09-19,7570.640137,7781.930176,7519.810059,7723.600098,7721.614746,567900
2016-09-26,7715.319824,7715.319824,7538.000000,7629.729980,7627.768555,585800
2016-10-03,7643.339844,7719.240234,7550.890137,7578.290039,7576.341797,489000
2016-10-10,7584.459961,7586.359863,7312.180176,7389.299805,7387.400391,637200
2016-10-17,7378.759766,7721.569824,7357.149902,7650.220215,7648.253418,610000
2016-10-24,7593.359863,7624.770020,7317.720215,7404.799805,7402.895996,513700
2016-10-31,7371.680176,7374.569824,7129.100098,7227.370117,7225.512207,463400
2016-11-07,7201.899902,7329.240234,6971.580078,6975.089844,6973.296875,177800
2016-11-14,6939.310059,7115.759766,6857.149902,7067.729980,7065.913086,67200
